Variable	Coefficient
cg17740822	0.0763383796128146
cg12062133	0.222613447279086
cg09446806	0.00399049119506738
cg03566174	-0.515912008956672
cg25453381	0.232357766953523
cg22178392	3.23519727718793
cg09636661	-1.03373563402433
cg08511485	-0.478145331166864
cg25374813	0.615255978995627
cg16509239	-1.49987050268727
cg06493829	-2.8915042841821
cg05175318	0.391806529704721
cg04519775	-0.798610052579628
cg01196788	0.95995029362054
cg12068366	0.0256639826820414
cg24151087	1.20283065262994
cg17243289	3.64444656485061
cg02751731	0.0986945864352022
cg23100720	-0.151724646181323
cg08767044	-1.06238987694574
cg16691593	-0.667812807129459
cg25818109	-0.474091367736393
cg10383568	-1.05752026359028
cg25404758	-0.359668227045547
cg18343474	0.162492480497478
cg23458168	0.890955748786863
cg06964816	-1.196370649081
cg20663219	-1.28888522579969
cg18513344	-1.04775723613452
cg26543112	-0.456006516843469
cg23448505	0.470973765158808
cg00827893	0.126778900049479
cg18310639	-2.68327133616963
cg15804973	-0.19070400287641
cg24162270	0.0851593943651985
cg02383785	2.33352133676625
cg01321174	-0.200148349426628
cg17571266	-0.358584438076324
cg17497271	0.540244234327867
cg23761815	-1.01783711103718
cg02544002	-0.777942984368983
cg13810673	-0.0358823627577633
cg05236677	1.2637281422227
cg09069499	0.0018911368932306
cg16449012	0.370973020541198
cg10874644	-1.30877369234339
cg13756273	-0.996410473856755
cg23247968	-1.87173706939461
cg21350115	0.216315709930987
cg26421997	-0.143088655304196
cg23384708	-1.48066446965473
cg15829826	-1.31806305202327
cg03916421	0.0906929411303019
cg05972185	-0.463161637550095
cg24883498	-0.658624848551258
cg12077754	-0.497066203819814
cg25325512	-0.228289815708062
cg14271729	-0.00913223965244562
cg14546394	-2.36032335965129
cg18633600	2.80715324191119
cg04836038	1.21292367142996
cg20761322	0.00266451309092447
cg19596273	0.205624532010893
cg19769080	0.273899986357111
cg14632729	-1.20683745121958
cg00251125	-0.0905571701551118
cg23166988	-0.29913698675478
cg13216022	-0.743598227852801
cg08257293	-0.0777504177321725
cg10950593	-0.415647471066662
cg02415029	-0.594942967218317
cg14670435	0.572657345847231
cg27034466	-1.02473542025026
cg20267775	0.0269771747345837
cg26005082	1.83738978271542
cg04700930	0.117675628051171
cg02868468	-0.0502205411221003
cg04212239	-0.221216525926638
cg12371924	0.005787549802729
cg26468696	0.0930794843719413
cg00851028	1.95263354399573
cg18031270	-2.24223643091822
cg14472551	0.0350381446132796
cg15975427	0.332935442125428
cg06805925	1.15933064167229
cg05324516	-0.989429672866749
cg16824319	1.63518483654431
cg06458707	-0.977952217334399
cg07344315	0.26236592286388
cg01364769	-1.76146076293129
cg21711214	-0.206554393908336
cg04284535	-0.303520587697796
cg20052760	-1.04005050752137
cg25491122	-0.109002837240688
cg09305680	-0.121636566577536
cg08761208	-1.40733621620373
cg19150852	2.78564074009048
cg08573679	-0.242993026160408
cg08321366	0.00913388264630014
cg08684991	0.0267892185180997
cg00174992	-0.199460697918758
cg04517079	-0.23321884994231
cg16987606	-1.30553025866858
cg26562772	-0.407309143233417
cg10424974	-1.03311337586272
cg21175642	-0.0289545285831614
cg15480367	1.11791912354447
cg09154591	-0.549996441328865
cg04975617	-0.176349733852089
cg20591472	0.178163080363241
cg25240254	-0.0227671261932604
cg00569896	-0.564614995436323
cg06413398	0.63831693109813
cg02639095	-2.89037456062664
cg02666020	-0.962512034682826
cg01020263	1.62055544222297
cg12155963	-0.93158196412843
cg03906843	-0.555808049514128
cg07514618	-0.470236737057679
cg06043908	0.188503496584502
cg09595185	-0.0883738414923882
cg12424329	-1.14272705787964
cg12103152	-0.0352164829615417
cg16755922	-0.194936348121392
cg10592521	0.404746158398956
cg07158339	-0.288000479654122
cg08443038	-1.4687784214375
cg07078958	-1.02746458020563
cg20843052	-1.95107511416602
cg25392060	-0.131675135794399
cg22809047	1.61510209260399
cg13135455	-1.5214678881439
cg19716643	-0.289214202147163
cg19179801	-0.00589195186689203
cg20360704	0.414550199485468
cg22166739	-0.834348447148403
cg09564253	-1.04623395094797
cg00158333	-0.465133309732017
cg11748187	-0.240914209235945
cg08200404	-1.68594016878413
cg02915920	-0.350025106751107
cg09563216	-0.73160399343678
cg08125503	-1.27694691241962
cg16411256	-0.0168223169939575
cg23965590	-0.902899883723005
cg24513684	-0.135523832022088
cg07584558	-0.78410771586966
cg21296230	0.699680336164069
cg27053337	-0.0366732412764378
cg07495704	-1.08841610918179
cg02354563	0.513339076607672
cg00595243	0.051610664429114
cg08548500	-0.159200068309444
cg19518666	-1.58140745303537
cg18906360	-0.0366052485251974
cg18222865	-1.37411609915845
cg13921352	-0.793076062680314
cg14563637	0.197811852943927
cg16046561	-0.00644141947199425
cg07502389	2.24601767058515
cg10583997	-0.00560659846144947
cg23049291	0.21746932494435
cg20740903	-0.337179323261454
cg15342087	-0.0795484593706175
cg25450819	0.100853402779493
cg14359680	-2.87727749227786
cg05738924	-0.0320740317730612
cg15736743	0.0669327830692021
cg00213052	-0.201612051447924
cg13278496	0.413178284119953
cg01087254	-0.0767866799557348
cg04447128	-0.104313898299056
cg11317199	-0.963089661091982
cg15463966	-1.8889303644343
cg02294302	-1.73568526908564
cg24987259	-2.26713288814293
cg17343451	0.176053176525967
cg10139476	-0.321447968544207
cg07289618	0.319438879154854
cg17172331	-0.00323748645956224
cg27649073	-1.14790370851728
cg01450566	-0.29144773223615
cg15110296	-1.48970841460578
cg18680834	0.716793234707176
cg23361092	2.69090057380632
cg26937148	0.131784479630212
cg15410835	0.4029152575552
cg27239754	-0.469060876125967
cg24955845	0.134767348054851
cg26589785	1.29015398761195
cg13039251	-0.000908854055238087
cg25149218	2.36354670268896
cg18149207	1.90237682402019
cg14560699	0.461222439757037
cg18450254	-1.4406625826783
cg01620785	0.629796633880094
cg04094193	0.711107263003581
cg20004827	0.571675939952211
cg00971695	0.333300328619792
cg23556574	-0.237494290707307
cg24568150	0.376109562675702
cg02685286	-0.0630185641690032
cg04761746	0.391979549720453
cg24476103	0.205959606205855
cg15936446	2.69803079757004
cg12649038	0.0264933070553915
cg00043800	0.0745197036765171
cg07207669	0.412356983442229
cg25305703	0.439596332582138
cg14567085	-0.088510520433826
cg00263619	0.474725128569421
cg14154859	0.277383310235049
cg10373147	0.113393104004704
cg00986133	0.0557167025270086
cg21361322	0.571081327748553
cg10619342	-0.113924198491736
cg17651887	-0.376887411913777
cg14909495	-0.227134653688972
cg25618424	3.42753370129331
cg24339470	-0.283258117914127
cg22930808	0.20361483971848
cg15896978	0.615668834590507
cg19962990	0.654040181766136
cg00169184	0.00219205157036425
cg13596085	1.93537454877392
cg10379476	0.133670179189344
cg19824710	-0.735722116605023
cg03096732	-0.0035645877409661
cg17457912	-0.673967804189016
cg20322193	0.305479734091414
cg09990446	-4.37575770807733
cg21867345	1.24574626129147
cg05598363	-0.334987874839932
cg05700079	0.647818157480828
cg14603031	-0.072342486672875
cg16691087	-0.703075346152318
cg12136950	0.603230437470671
cg09868768	0.547834751463116
cg10386431	0.110677841414065
cg11826475	-0.0919826702817561
cg15769343	0.210702753511091
cg14616345	-0.739440762708793
cg12451153	0.329517328649198
cg13663218	-1.31802691797014
cg14243817	0.227871811926045
cg02796545	2.6809276511888
cg06819923	-2.28531983379645
cg02250764	-0.429258520069322
cg17431952	1.43990760495365
cg22434594	1.81122510395152
cg13036702	0.689009650905178
cg22796704	-1.66469381751612
cg25706281	-0.290209414468934
cg13746740	0.00085365217450707
cg22928637	0.0312319700835562
cg04273422	-0.595173276955731
cg22897224	0.183384723555451
cg03801286	-0.297137123358777
cg03743982	-0.708434834878484
cg23009419	-0.325027549611065
cg23233742	-0.242318323280257
cg19663246	-0.966623312036497
cg06430220	0.106472241838995
cg12194745	-0.0244882618299668
cg14209784	-3.42916918147852
cg07657357	0.317824915802997
cg03960811	0.833562456726583
cg23836737	-0.347588100159664
cg20228731	0.0563526182323172
cg05552874	0.332586751747651
cg04581938	-0.394987669484649
cg26332926	-0.0405155201225576
cg15112910	-0.640431130581696
cg16926102	-1.36332414555788
cg20097219	0.368501501605575
cg22793142	-3.23561338105191
cg09203490	-0.477114628576622
cg16619991	-0.0785818264347398
cg03467555	0.800412485082631
cg19728051	0.128521452374834
cg00431114	-0.0933764188268241
cg18867659	0.43459227319621
cg11550064	-0.0581981945714002
cg11647493	-0.47864947955204
cg03231163	1.24146297901603
cg00751072	-0.093990485907802
cg08397927	-1.10829170059599
cg07940585	-0.339505019048254
cg13161901	0.241309353563574
cg17466510	0.0178563468007596
cg17518710	0.180330484793685
cg00639635	-1.44576158305638
cg22407942	0.245396102615887
cg13491731	0.167778179093381
cg07787614	-0.139908209497261
cg08951051	0.0309231364717597
cg08909806	-1.09889868251157
cg08961664	0.0837396343442641
cg07254032	1.35444697024753
cg26470501	-0.229701044855531
cg24160243	0.0796482515204485
cg20012366	2.29872138061793
cg01542719	-1.21987301338382
cg27665659	-0.520687011642867
cg19343530	0.389541113413937
cg22736354	1.83929577067191
cg00178249	0.178343894625505
cg04427651	-0.0964471231636096
cg16545743	0.38350816447666
cg01606885	-1.69232016570106
cg00858599	-1.04425537553916
cg13460409	0.384333834354114
cg05812089	0.0430473142658469
cg01124546	-0.114820369509534
cg03766264	0.186746361171222
cg10981464	0.304573896234863
cg27640316	0.129845845819917
cg02606403	0.371055185086585
cg22156456	-0.160901022958322
cg12606396	-1.22144706052382
cg04582254	0.236377485030135
cg14992524	0.252074461163102
cg14836555	-2.1083792200723
cg12003483	-1.92730082296223
cg07267845	0.831159764716718
cg19499581	-0.837330738992911
cg01960979	-2.06298816512529
cg04500896	1.5897927584125
cg24099956	-1.8980029883346
cg10099758	-0.113386212352137
cg04354805	-0.716706947690556
cg10159215	-1.11833807902471
cg00232500	0.106582123951461
cg20584732	-0.150562286049926
cg08088161	1.02125009010144
cg12068124	-0.966371110912398
cg16255583	-0.154698960999721
cg12373771	0.364231372610346
cg13620631	-0.244497256393693
cg08018825	0.38957871381296
cg27427318	0.0318683921649405
cg07629125	0.043553159187253
cg08334899	-0.594138752521781
cg27418217	-0.171613257912338
cg24601559	-0.676699039987891
cg02977443	0.917789154141206
cg11155924	-0.116776182610282
cg27589809	-3.30945406373837
cg22197050	2.10829065575085
cg17206772	-0.00397341582800778
cg02983424	0.629949538935887
cg16001165	-0.275667622153676
cg22488164	-0.290402549113772
cg06458239	0.417020691235613
cg00459119	0.0303054720770601
cg22517995	0.809844878243355
cg25642315	0.476526550143963
cg15233611	-0.815032674453828
cg09528056	-0.251700669960219
cg06469895	-0.0951076666841421
cg16204414	0.568951136572054
cg22965561	0.37055276689045
cg19261810	0.230702127489292
cg00690609	-0.0935593567090573
cg01154445	-0.275002728474703
cg27021512	-0.430022189012083
cg09082287	1.04918474045117
cg00463859	-2.63064236257901
cg13029847	2.21863503904837
cg05915866	-0.833750304848296
cg04431935	-0.269272931613569
cg08499881	-0.00329320583505276
cg03773862	0.672197409825323
cg21513385	-1.35728905116547
cg16717122	1.23355451442948
cg15946337	0.0908332456480673
cg19396666	0.122797097212421
cg00748589	1.95645298798947
cg06829584	-0.664246969202837
cg16852483	0.766544715946728
cg02088673	-0.56722465779989
cg15603896	0.0215212517580161
cg27167601	-0.973606933218902
cg10257332	-2.32367856693662
cg19056004	-0.502900911662188
cg00144186	0.0130429748761394
cg24714905	0.430922608085138
cg24496666	-0.302335260711032
cg04105923	-1.22320340585591
cg10636297	0.773644781350258
cg24281777	0.215055772029157
cg00472520	-0.0914548311262587
cg10525394	1.5045765267338
cg11653233	1.52460714893672
cg18832152	-0.0874133411035182
cg01264729	-0.60791087832493
cg07211259	-0.406804248252128
cg08006309	0.813907107401692
cg25386151	-3.60038314041953
cg06933384	0.493860061689662
cg16764848	0.296318015219912
cg16054275	-0.596339990260434
cg03725309	-1.37772521934197
cg06405563	-0.409572903001875
cg03254146	0.0480840454609405
cg16180082	-0.226917891059853
cg09298818	0.10807995725266
cg09642020	-1.12381737004089
cg01352586	0.95713155855705
cg01433297	0.119460311602258
cg21943117	-0.330824692751692
cg12833018	1.34445998143278
cg16540789	-0.20250088100894
cg19147415	0.681141210892214
cg18735473	-0.135403007928167
cg05816193	-0.06505295584084
cg24698655	0.768822928403089
cg13243168	0.000331162440176434
cg06640584	-0.40907979139263
cg12524640	0.287435713198114
cg12080831	0.0167859545648161
cg03473532	-4.57163443356901
cg17501982	-0.837943241528501
cg04421973	-1.30462111088263
cg20234855	0.278180469225036
cg02914652	-0.217298825633567
cg07062476	0.110876322535521
cg07374224	0.818049822124465
cg20652899	0.139253442957975
cg14334350	0.18242820202359
cg11769332	-1.29052116578329
cg19589396	0.900454012927174
cg18480675	-0.294786439314423
cg00381131	0.129317553671874
cg06068163	-0.00461568610413844
cg06526721	-0.140529176102339
cg09881842	-0.0441479773097787
cg04640250	-0.853682891661531
cg24682723	0.147633937675931
cg06493994	0.732023085049141
cg07920503	0.613007117381639
cg14782678	-0.0835065286136953
cg01233571	-0.0595314400235772
cg01302240	0.299973020218759
cg17415650	-0.0868167232830235
cg27038676	-0.145381730417743
cg27166177	-1.84656271725602
cg03539717	0.827184142230765
cg18766900	0.099338361706509
cg23406136	-0.0097553568474316
cg16060330	0.753273884387303
cg19916364	0.14723555347374
cg17190891	0.64413307562779
cg10671830	-0.00798989486487606
cg18704979	0.0270574482317928
cg07125256	-1.06628297187205
cg25410668	3.91973724308236
cg22851200	0.914395734024172
cg01844642	1.76011009177199
cg03994651	0.622313090827531
cg25256723	-1.4045464847882
cg20099806	1.07613798485054
cg17071446	0.61400372537897
cg00625653	-0.163194732914856
cg14499385	-0.121109379919777
cg15174248	-1.26766316447443
cg08197797	-3.56154685167305
cg00486113	-0.876664981357241
cg08460812	0.0010200307226786
cg27168858	0.0300672630303291
cg14790600	0.348071585650851
cg26805749	0.624681275525614
cg21166964	0.00069629011355137
cg19434937	-0.386399007814853
cg10050397	-0.0238191966492745
cg08038054	-1.37817596523446
cg24619618	0.215833820752775
cg22575261	-0.475310623931999
cg24871743	0.0346865241931407
cg14992253	0.0749774804305832
cg15013617	-0.459196422976811
cg21756476	0.723079510715729
cg02533423	0.316415217581744
cg26513192	0.017105383356058
cg04332373	-1.065996308558
cg08337633	-0.00151559084084051
cg26133399	-1.36514795939745
cg04561237	-1.44935460602733
cg05342634	0.585600211163945
cg08122652	0.061213231991623
cg08090640	-0.512441636363144
cg01635555	-1.6434274844667
cg10851168	1.89327068509926
cg07204479	0.44112934371693
cg07320140	-0.199766428458797
cg02302670	1.12987610328649
cg12968224	0.172188209834808
cg24718722	-0.584736887342154
cg14188401	-0.765110382119403
cg09019635	0.757540339700054
cg09275869	0.137533220532509
cg20426710	-0.340798043643245
cg07082267	-4.70057051126122
cg18358723	0.259597008424321
cg25744552	1.7941104524011
cg19470159	1.9432681256754
cg02356435	0.578326773863975
cg04907244	0.236551113592286
cg12298872	-0.00634914413493709
cg14862806	0.0179252247496832
cg05207048	1.76759834873118
cg01789150	1.13334448793841
cg13077784	0.958950815069116
cg16146033	-2.79473638240716
cg03517776	0.374510391652818
cg20032370	0.217359712495317
cg13125072	0.102196402013382
cg01528542	-2.57761067746054
cg11124652	0.170997762942632
cg21393124	1.10158514746907
cg05211868	-0.197298636461163
cg00793186	3.97290918763023
cg02754470	0.632680163631731
cg06648759	3.02742137247129
cg20665157	0.469333411071546
cg15059474	0.606185538477896
cg07571951	-5.85255335558989
cg24678137	-1.21682386540582
cg14849578	-0.651436542811486
cg25693132	0.0367444485891056
cg19755459	0.00289723482495693
cg11336887	-0.414211119875892
cg03745604	0.129249349109584
cg06031268	-0.252344339779204
cg01622416	0.0918379840577356
cg05483184	-0.0318943430778458
cg12516954	-0.416626186560233
cg26467528	-0.0543128881478569
cg05669497	0.892305389646104
cg05569328	1.40416850223461
cg24350475	-1.98793410739417
cg05395210	-0.967188337695955
cg03536711	0.350832721457581
cg06930757	-1.37340091741464
cg18456933	0.143393148708448
cg13693328	0.607774417776213
cg13103485	0.474620399028567
cg05308819	-1.09968855147662
cg23484392	1.76494143720193
cg26343883	-0.234679447976364
cg26483332	-2.98331388868801
cg16541026	-1.00166551302694
cg17440248	-0.496091636833351
cg04551395	-0.241817706770558
cg04060571	0.316061414050495
cg11029191	-0.855213417714468
cg19760651	0.045841983172841
cg18240463	-0.384188376347978
cg17722435	0.697033445055672
cg02063488	0.651191712518943
cg02478731	0.709706111000134
cg22797169	0.383687070943247
cg10778288	1.06879695432729
cg06571407	-0.885392888790299
cg25749318	-0.358834614065433
cg05509696	-0.123634423856109
cg01820962	-1.90284961420586
cg17892917	0.183253624756263
cg01794929	0.492712259117087
cg16219603	0.85536563738308
cg02452500	0.516149100959762
cg06807117	0.577860700937879
cg20930114	-1.19957840340338
cg23540819	0.498216643277994
cg14162417	0.400848351523574
cg04567445	1.9044831345908
cg27130665	-0.815831717956545
cg26690592	1.83120982778395
cg27338353	0.187566560522416
cg15920975	0.299591254056584
cg23900712	0.598939427486715
cg12899747	-0.969918063276315
cg13541527	0.196571392670549
cg15384400	-0.686926452650226
cg10163955	-0.208279626332677
cg13619623	0.0171296773481012
cg00753885	-1.81793881188166
cg16464007	-0.268130165268261
ch.20.1295406F	-3.01111525073457
cg16395997	-0.365620764589292
cg14494090	-1.34480526977209
cg03399905	0.662620343958795
cg04228709	-0.351384859557564
cg06083669	0.833946275433261
cg07357683	-0.439620732779042
cg12638731	0.259703493726347
cg17850498	-0.119680962716747
cg24481841	-1.25521796381295
cg13730618	-0.834655036951657
cg08099136	0.157805675198815
cg22866426	-0.213515835658714
cg21865845	-2.3933469517179
cg04604946	-3.18527418367166
cg10052840	-3.83504202580135
cg04496791	-0.120086371699328
cg15745401	0.236426871063674
cg07894352	0.492174038411173
cg21563471	-0.840735245357134
cg22130008	-0.525434281747529
cg14037218	-0.128724382431746
cg01750611	-1.24095417463576
cg23174607	0.353249846021611
cg00024494	-2.1951773943547
cg26861995	0.00084381322356194
cg10686304	-0.886341575238754
cg01663970	0.127644285174565
cg09644065	-0.15644733217033
cg19381811	-0.0955029058548358
cg17474524	-0.111506637166355
cg01141812	0.446117185091539
cg07069844	-1.17923787355241
cg05725804	0.260970731746258
cg00956987	0.0503693718945743
cg06707970	-0.945973683690288
cg21911021	0.0324373852273874
cg18183961	1.0816676236359
cg06142740	-0.400590982293797
cg22348673	-0.553793854590169
cg15299997	-1.46582915286544
cg16102040	0.0695290079359808
cg20324262	-1.20204209719618
cg00902104	0.187736144050626
cg12506930	0.055649155198374
cg02426324	0.738759868687726
cg00590036	0.624175992801735
cg24503796	1.27675849928603
cg08118354	-0.121377453787973
cg03123759	-0.451041727642438
cg12776156	-4.00101206887958
cg06005318	-2.12343154903328
cg17706411	-0.552636654120729
cg10554624	-0.240601442223859
cg03538296	-0.155498098801428
cg14526039	-2.50618168957027
cg22299097	-0.0655885275124083
cg21644856	-0.488602395151169
cg02512920	0.207346573881653
cg17489312	0.037002068173009
cg25703784	-0.0495945002223484
cg24687805	-0.635083271054256
cg04709900	-2.30971562001417
cg20960181	0.284317484754583
cg04792813	-1.18909532339311
cg02583484	-1.47287303669706
cg21938436	-1.59298087068462
cg14360917	-0.0749922711232905
cg16604086	-0.64397047235088
cg19928703	-0.389217898625903
cg07547549	2.48864750728797
cg06836406	0.527265830426681
cg22449114	-0.183430109790114
cg15136975	0.169212642308688
cg20044410	1.46033195113701
cg06978145	0.00910638565122353
cg02596779	1.37395221872253
cg08305942	0.470637200979822
cg07172334	0.152500881788782
cg24563804	-1.30800231362676
cg23363754	-0.523774837221617
cg07850154	-1.30755414085662
cg11549025	1.00886370320027
cg08468401	-0.182665981921137
cg15818008	0.0870756282766744
cg02871985	0.199037900877167
cg08822715	-3.0235758804437
cg13781414	0.86705394401839
cg24864241	0.0330267447710625
cg10278102	0.357986073459388
cg01856384	0.344990394102673
cg22076941	-0.00576896510816929
cg03607117	4.48493559462093
cg07026636	0.023337451354492
cg26763486	-0.0589833919153528
cg23725986	-0.0286158204251227
cg03430597	0.419474940775034
cg17241310	0.241301813182159
cg16665444	0.435821910307244
cg07048044	0.819793435045974
cg20388256	-1.15502568694389
cg12432236	-0.537783088164506
cg17200137	0.00478215045441967
cg23600866	0.703614375868381
cg06057569	-1.23015800857438
cg22927302	-0.0657310432195713
cg12535090	0.330990377649616
cg11787791	0.755414312351154
cg07101980	-1.38990088179394
cg11025604	-0.0461588634630679
cg11830800	-0.341027484395682
cg08736813	0.0264173931508047
cg05568490	0.215394177087441
cg14027333	0.899111921808505
cg22039458	2.09922539602812
cg00602326	1.10063101980343
cg23858532	1.05049287309741
cg24150153	0.594948286919104
cg02113429	1.11801238742263
cg00119687	0.123495231042439
cg18556005	1.75256760324108
cg23527621	0.123193295539448
cg06520296	-0.497660661445972
cg19459791	0.102405004567531
cg19697042	1.08675808971277
cg07095347	-0.0392223233929025
cg11207515	-0.360035280995955
cg00948664	1.00955671504389
cg01839993	-0.0714092552505117
cg05358170	-0.550807461104913
cg04326337	-0.0185017387124547
cg02943456	0.0429169083793758
cg12554573	-1.30218164030312
cg19223119	0.0488057599006804
cg03227128	-0.75031831900476
cg01889025	0.0598374945550126
cg26120958	-1.07415907480582
cg03102841	0.162178209254208
cg03047995	-0.0568153241845402
cg22112832	-1.70375135742747
cg02338840	0.0161685963795899
cg13929658	-2.46386642797089
cg13944685	-1.20769663588468
cg08854834	-0.410337525452337
cg16292768	0.57425351341027
cg00442814	0.0160851516573187
cg06806958	-0.123734951329882
cg03705319	-0.488738305371975
cg00241664	-0.486300600965095
cg19751789	-0.0254953521310451
cg17861836	-0.626082900613502
cg03984502	0.109067150977391
cg17261675	0.0737141732691679
cg18132076	-0.410762348354883
cg22303418	0.30497192098165
cg14014799	0.0344902952371988
cg16728846	-1.15946276353888
cg12986700	-0.175037461748931
cg23304156	-2.18915327032427
cg26465611	-0.384585800348078
cg13182599	-1.32528053808306
cg08035323	0.210559713624312
cg12286415	0.0103233576056759
cg03770548	0.210155099430421
cg16313343	-0.0490791031598595
cg17328407	-0.239460830341997
cg23263226	0.262932162628213
cg19351603	-0.130626026247652
cg24868150	-0.346989186177934
cg08541518	0.0598072974296677
cg12833118	1.03718101863302
cg24711649	-2.01330093498613
cg18882407	0.579859575757631
cg02328239	0.125577027224104
cg18917643	0.253293150947211
cg09748749	-1.22927446361874
cg11879188	0.114431469610246
cg20252022	0.0255915593918751
cg21983151	-1.43915774223936
cg14286594	0.000574428457257097
cg01294327	-0.389179360424666
cg11950754	0.0662448827474044
cg00432659	-0.297639462995567
cg04650238	0.382307986523675
cg15548101	-0.966033504366209
cg13612317	-1.28833774006737
cg08148802	0.879656256212312
cg17110586	2.26897537601546
cg11746684	0.218905798360541
cg14446942	1.4774408017745
cg16548911	1.05381365914345
cg21376004	1.0469522014023
cg10166889	0.281519452566096
cg08719712	0.195603958630236
cg06237487	0.40678465502462
cg27565650	1.08857559748891
cg02050426	0.0114303261009173
cg24705158	0.448929074251533
cg01366595	0.0779128123459772
cg08280341	-0.147678227087505
cg19583819	3.81036536990909
cg20146909	0.0414731345275783
cg19722847	-0.0842324676844846
cg19910679	0.445837007462096
cg22485810	0.687924449904066
cg14932313	0.917269999342921
cg09978353	-0.639325714431076
cg21860825	1.09950494042209
cg24536146	0.272440155773027
cg16552271	-0.524962463137643
cg05135521	-0.580413516615606
cg11084334	0.379085097733897
cg25678270	0.0860306960425747
cg19715771	0.804906022217654
cg11277126	-2.71109382390457
cg19889780	-1.71764250402037
cg27076223	-0.174876674760013
cg20018563	0.243210344827372
cg20747380	0.00177393098546181
cg14170787	0.455886903025146
cg06007201	-2.15443905909419
cg04158018	-0.0059210815143176
cg21940708	0.349286476848898
cg20732160	0.543176431202744
cg00835193	-0.00933784835086827
cg15924285	0.0591276293821894
cg12100791	0.728837446324397
cg15616915	-0.868998177317456
cg10665379	0.489015988001585
cg10126181	-0.269138873356981
cg20222519	0.283474790773835
cg08297393	-0.601430579974376
cg26002437	0.571078646923675
cg18933331	-1.77131324181954
cg06231995	1.12913037707454
cg24116779	-0.563859227969856
cg22233512	0.552627014705812
cg20976787	0.24300309288833
cg19283196	0.344861701975468
cg01479232	-0.00657515653998259
cg22580935	0.153439433443254
cg11807280	-0.934434569918294
cg08955995	-0.209872117820575
cg04596060	-0.752489317412229
cg19725377	0.0532160330721469
cg08726667	1.21724930267178
cg21623865	1.44214851798933
cg21113746	-0.346173967758385
cg19516457	-1.05164033316074
cg17953385	-1.04122936650172
cg23461714	-1.36086737874166
cg18676273	-0.307339206557421
cg12895631	1.16802108649562
cg17444747	0.248921297274646
cg08791347	0.0326918509411281
cg21681705	0.424547405046877
cg26670562	-0.250166461578857
cg21256649	-0.0944370342007211
cg17063929	-0.0466102644780735
cg15759721	-0.0134027969832384
cg26914205	-2.41864862774829
cg06532163	-0.837819138972697
cg14447608	-0.128000618939731
cg25808809	-1.12902308442323
cg02795629	-0.48746658195241
cg17373759	0.241455393689313
cg07960624	0.698492096667391
cg01149683	0.00559691104821914
cg00020474	0.269151138504417
cg01273309	0.254925556986735
cg06620837	-0.765606120250426
cg10717214	-0.949607051549388
cg16066219	0.0744996743852685
cg23688465	-2.03932163212617
cg00480331	0.3274408633493
cg12269535	-0.681187489466291
cg07147364	-1.26687306915202
cg21734707	-0.360331154431008
cg15089077	0.499792246027593
cg23753748	-1.08736972209404
cg04850211	-0.193486235626124
cg00930873	-0.673009472446028
cg09747445	-0.772458308956055
cg18181703	-0.380770551939343
cg23411426	0.136844526899536
cg11360522	-0.349352106550067
cg02795076	1.22083863308496
cg05209515	0.54964829550878
cg15912040	-1.11860941753624
cg17317023	0.897403821536409
cg06558502	-0.0598305415024867
cg13989999	-0.207056309953968
cg17280134	-0.662468349807947
cg04708601	0.292939157971948
cg22186515	-0.0365940900382461
cg20765408	-1.46433051591703
cg26833936	1.41088524727826
cg06829760	0.930334045753528
cg19653417	0.0494208256653203
cg20952652	0.312656193811002
cg10203610	-2.01297663353515
cg14634687	-0.721732820214429
cg26824091	1.26863316814542
cg04863713	-1.80543877245184
cg01272428	1.49498253797182
cg27626102	-0.659996118100605
cg02867102	-1.66982334336564
cg22172057	0.288158975731803
cg16766325	-1.2840533295754
cg14485901	-0.0131907473513675
cg01165661	-0.12456275565213
cg02893604	-0.207339358867537
cg04684267	3.21055346406809
cg21188533	0.854850189544995
cg16503724	0.799187538776697
cg04055490	-1.04697298623813
cg15913671	-0.0290706621273908
cg03450635	1.45433813049761
cg02923856	-1.06383915997444
cg11847992	-0.121118259654005
cg01255465	-0.134883427054785
cg18438319	-0.0673892172796929
cg20288341	0.223973689346867
cg25148589	1.9019125710673
cg03202732	-0.492910294814678
cg05508084	-0.673903812719588
cg17621438	-0.753729888255363
cg19031565	1.4443905075397
cg22820188	-1.63645721203479
cg05442902	-0.442018629814161
cg00593462	1.83355681177408
cg02380135	0.382803643597128
cg16655791	0.529271346260018
cg06513695	-0.520344626120486
cg05557110	0.613905777661922
cg24403338	0.239314121045352
cg27244482	0.120881766337842
cg11220950	3.29829292958327
cg11534240	-0.539412596856199
cg05106770	-0.67891510579855
cg09270346	-1.02189394307788
cg13828047	-0.8700222710832
cg02680050	0.302307618283128
cg03172931	-0.865536459599482
cg08668790	0.462867352427193
cg27519828	-1.31323157187601
cg11848487	-0.271510096487098
cg24403644	0.111991737355981
cg09118625	0.61674469659221
cg05346491	-1.13542351047159
cg02910913	-0.527930895843231
cg26729217	-0.12534491146625
cg04209035	-0.326501832622974
cg17025683	1.39733943275442
cg15525848	0.289372622258754
cg12014818	-0.215993312558447
cg23669043	-0.0501723523099405
cg02991558	-1.00119391408242
cg14909198	0.460328066697262
cg11024682	0.0582073581871559
cg10827488	0.0826746174001282
cg10947146	1.0483652333876
cg13716321	-0.989024957736268
cg20674521	-0.0176455764598927
